Timestamp,Bearing,BlockRef,CallDistanceAlongRoute,DataFrameRef,DatedVehicleJourneyRef,DestinationName,DestinationRef,DirectionRef,DistanceFromCall,ExpectedArrivalTime,ExpectedDepartureTime,JourneyPatternRef,Latitude,LineRef,Longitude,Monitored,OperatorRef,OriginAimedDepartureTime,OriginRef,PresentableDistance,ProgressRate,ProgressStatus,PublishedLineName,RecordedAtTime,StopPointName,StopPointRef,StopsFromCall,VehicleRef,VisitNumber,VehicleDistanceAlongRoute
2018-04-12 16:01:43-04:00,233.77274,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54360_M7-208,7444.01,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-090900_M7_208,E VILLAGE 8 ST via 5 AV,MTA_403793,1,104.8,2018-04-12T16:02:19.976-04:00,2018-04-12T16:02:19.976-04:00,MTA_M010186,40.766878999999996,MTA NYCT_M1,-73.97110500000001,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-12T16:01:43.000-04:00,5 AV/E 62 ST,MTA_400128,0,MTA NYCT_6760,1,7339.21
2018-04-12 16:01:48-04:00,233.35362,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54660_M1-146,5169.49,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-091400_M1_146,E VILLAGE 8 ST via 5 AV,MTA_403793,1,38.59,2018-04-12T16:02:13.882-04:00,2018-04-12T16:02:13.882-04:00,MTA_M010186,40.784265999999995,MTA NYCT_M1,-73.958432,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-12T16:01:48.000-04:00,5 AV/EAST 90 ST,MTA_400117,0,MTA NYCT_3900,1,5130.9
2018-04-12 16:02:00-04:00,233.31763999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_20820_M1-105,7653.54,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-089200_M1_140,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,30.44,2018-04-12T16:02:16.528-04:00,2018-04-12T16:02:16.528-04:00,MTA_M010187,40.764646,MTA NYCT_M1,-73.97274,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-12T16:02:00.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6784,1,7623.1
2018-04-12 16:02:01-04:00,233.89676,MTA NYCT_OF_B8-Weekday-SDon_E_OF_52620_M7-205,8706.37,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-088000_M7_205,E VILLAGE 8 ST via 5 AV,MTA_403793,1,155.83,2018-04-12T16:03:16.867-04:00,2018-04-12T16:03:16.867-04:00,MTA_M010186,40.757346999999996,MTA NYCT_M1,-73.97806800000001,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-12T16:02:01.000-04:00,5 AV/W 47 ST,MTA_400516,0,MTA NYCT_6759,1,8550.54
2018-04-12 16:02:05-04:00,234.02312999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_28980_M7-204,8468.14,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-089800_M7_207,E VILLAGE 8 ST via 5 AV,MTA_403793,1,10.68,2018-04-12T16:02:13.882-04:00,2018-04-12T16:02:13.882-04:00,MTA_M010186,40.75808,MTA NYCT_M1,-73.977533,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-12T16:02:05.000-04:00,5 AV/W 49 ST,MTA_400515,0,MTA NYCT_6770,1,8457.46
2018-04-12 16:02:06-04:00,233.91893,,5398.92,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-092400_M1_113,E VILLAGE 8 ST via 5 AV,MTA_403793,1,98.63,2018-04-12T16:02:45.608-04:00,2018-04-12T16:02:45.608-04:00,MTA_M010186,40.782928999999996,MTA NYCT_M1,-73.959397,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-12T16:02:06.000-04:00,5 AV/EAST 87 ST,MTA_400118,0,MTA NYCT_6777,1,5300.29
2018-04-12 16:02:06-04:00,233.91893,,5398.92,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-092400_M1_113,E VILLAGE 8 ST via 5 AV,MTA_403793,1,98.63,2018-04-12T16:02:45.608-04:00,2018-04-12T16:02:45.608-04:00,MTA_M010186,40.782928999999996,MTA NYCT_M1,-73.959397,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-12T16:02:06.000-04:00,5 AV/EAST 87 ST,MTA_400118,0,MTA NYCT_6777,1,5300.29
2018-04-12 16:02:14-04:00,233.77274,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54360_M7-208,7444.01,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-090900_M7_208,E VILLAGE 8 ST via 5 AV,MTA_403793,1,103.03,2018-04-12T16:02:50.349-04:00,2018-04-12T16:02:50.349-04:00,MTA_M010186,40.766865,MTA NYCT_M1,-73.971115,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-12T16:02:14.000-04:00,5 AV/E 62 ST,MTA_400128,0,MTA NYCT_6760,1,7340.9800000000005
2018-04-12 16:02:20-04:00,233.35362,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54660_M1-146,5169.49,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-091400_M1_146,E VILLAGE 8 ST via 5 AV,MTA_403793,1,36.44,2018-04-12T16:02:44.483-04:00,2018-04-12T16:02:44.483-04:00,MTA_M010186,40.784248999999996,MTA NYCT_M1,-73.958445,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-12T16:02:20.000-04:00,5 AV/EAST 90 ST,MTA_400117,0,MTA NYCT_3900,1,5133.05
2018-04-12 16:02:32-04:00,233.31763999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_20820_M1-105,7653.54,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-089200_M1_140,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,25.07,2018-04-12T16:02:45.611-04:00,2018-04-12T16:02:45.611-04:00,MTA_M010187,40.764604,MTA NYCT_M1,-73.972771,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-12T16:02:32.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6784,1,7628.47
